product_id,avg_cost
16703,2825.0
16706,2866.666667
16707,2030.553889
16708,3031.578947
16709,3031.578947
16710,4571.431429
16713,2337.5
16714,3376.923077
16715,2633.333333
16716,2403.571429
16717,3360.0
16718,2316.666667
16729,17013.333333
16731,28084.113636
16732,12612.957576
16739,616.666667
16746,350.0
16749,1029.275
16751,1098.674033
16752,750.0
16755,12064.0
16763,869.642857
16767,14.0
16779,6000.0
16786,544.736842
16791,81.875
16792,86.666667
16793,82.809917
16795,79.545455
16796,84.090909
16797,84.464286
16798,80.833333
16800,3500.0
16801,3609.756098
16803,3000.0
16807,6750.0
16808,5800.0
16811,8120.0
16816,3454.75
16819,380.965517
16821,9450.0
16828,8500.0
16830,1963.052209
16831,412.5
16833,80.0
16834,4000.0
16837,3500.0
16841,2800.0
16844,1865.306122
16845,1527.998667
16852,144.23
16855,2400.0
16858,4300.0
16859,333.571429
16860,3425.0
16861,1500.0
16870,3357.777778
16877,23247.0
16884,25000.0
16889,752.58
16891,735.833333
16894,543.601818
16895,11484.0
16896,29.2835
16897,7.840909
16898,350.0
16900,1671.428571
16903,1950.0
16904,300.0
16905,2108.571429
16907,3500.0
16908,2615.865385
16915,3500.0
16918,16500.0
16929,6125.04717
16934,217.78662
16935,152.718862
16941,5119.047619
16945,42.6
16949,1523.0
16953,600.0
16957,749.999576
16958,257.675
16961,23548.0
16962,511.8
16963,1650.0
16970,7540.0
16971,1154.166667
16978,45.833333
16982,4000.0
16984,11600.0
16995,2800.0
16996,36866.666667
16997,500.0
17006,11286.0
17009,104.109589
17010,14000.0
17012,1069.455631
17013,2800.0
17014,3900.0
17016,1200.0
17017,861.236663
17018,2629.109804
17022,1400.0
17024,185.0
17028,245.69
17029,74.068493
17030,18560.0
17031,8500.0
17035,44.862857
17042,45.0
17043,35000.0
17047,350.0
17048,1200.0
17049,350.0
17052,1338.461538
17059,16500.0
17065,1900.0
17067,779.809091
17068,1494.129428
17069,2770.449817
17081,680.0
17082,712.441453
17087,32500.0
17088,7500.0
17089,7500.0
17091,2200.0
17095,15166.666667
17101,150.0
17102,210.0
17105,9995.0
17107,157.5
17108,1200.0
17109,1200.0
17112,550.0
17115,455.0
17120,8300.0
17121,1500.0
17123,5666.666667
17125,153.0
17142,6516.666667
17145,900.0
17150,75.368354
17152,67.704306
17153,500.916667
17154,550.0
17159,433.529412
17161,48.72
17163,1295200.0
17171,32073.846154
17176,550.0
17178,13500.0
17180,75000.0
17182,24.0
17183,54.693277
17184,13.533333
17185,224.27125
17186,238.889444
17187,105.65122
17189,158.176264
17191,88.941176
17192,120.371111
17194,425.0
17198,4400.0
17203,6375.0
17209,5000.0
17210,4000.0
17211,4000.0
17212,5658.333333
17217,1740.0
17220,40822.256776
17221,3500.0
17229,2500.0
17232,93800.0
17237,8000.0
17239,24000.0
17243,11660.0
17245,2400.0
17247,15775.0
17258,24000.0
17260,13.078818
17261,4475.0
17263,370.0
17264,411.0
17266,261.021378
17267,165.0
17272,4200.0
17274,1471.294118
17286,559.090909
17291,14531.25
17292,17000.0
17295,140.0
17321,2200.0
17328,600.0
17329,333.333333
17331,500.0
17333,350.0
17335,5.785249
17337,70.83
17339,1097.083
17340,78.826824
17341,1219.512195
17342,847.368421
17343,900.0
17345,686.363636
17347,939.734783
17348,842.507395
17349,608.686197
17350,1134.090909
17351,1076.470588
17352,593.147778
17354,1100.0
17363,482.27991
17366,5265.384615
17374,1764.308881
17378,800.0
17381,125.436667
17386,4074.62
17387,69.500528
17390,85.109319
17391,12017.5
17392,6208.5
17396,12000.0
17398,4899.142857
17399,35.0
17400,1354.545455
17405,4500.0
17409,2194.843396
17410,487.5
17411,6960.0
17418,10970.0
17421,10000.0
17423,9785.0
17428,24000.0
17438,1497.058824
17441,11575.0
17444,18500.0
17445,3770.909091
17454,150.0
17459,114.12522
17460,350.0
17461,3807.692308
17468,19595.0
17473,2500.0
17474,2500.0
17481,18000.0
17496,1536.697248
17497,1854.545455
17498,1000.0
17504,20880.0
17506,509.876543
17509,98.580645
17510,2200.0
17516,32000.0
17517,53.935278
17519,80.8
17521,18.96
17522,1.0
17523,450.0
17539,1096.666667
17544,13081.0
17547,170000.0
17563,4.435115
17564,8857.142857
17565,725.0
17572,1665.478049
17580,1571.428571
17584,850.0
17587,48500.0
17592,405.0
17593,270.0
17598,16.8
17601,9800.0
17612,354.7
17614,5217.058824
17619,60.0
17620,120.0
17621,76.501417
17631,16.411765
17632,28000.0
17635,450.0
17641,479.741803
17642,989.705882
17644,37.643426
17646,3.585714
17647,866.666667
17648,32.5
17649,29.689055
17650,31.062281
17651,29.07292
17652,25.0
17653,972.142857
17654,5700.0
17658,55000.0
17662,2628.75
17664,8.311292
17665,113.75
17670,40.384615
17673,637.5
17681,216.0
17687,1042.105263
17688,808.44759
17689,1486.156667
17690,1646.828571
17699,3500.0
17701,650.0
17702,1600.0
17703,1500.0
17704,1692.857143
17706,6500.0
17712,850.0
17713,777.666667
17714,836.117647
17717,23200.0
17724,121.545984
17725,2500.0
17726,1000.0
17727,2285.714286
17730,1200.0
17731,2303.030303
17733,4275.0
17736,900.0
17743,1200.0
17744,2000.0
17745,540.668819
17754,3491.38
17755,5000.0
17763,10170.0
17770,1597.735294
17771,1696.480687
17773,3022.573846
17774,3415.44
17775,6.897059
17779,165.0
17780,1400.0
17781,180.2
17782,1371.0
17785,5800.0
17787,3100.0
17790,961.363636
17791,3675.005
17794,13.333333
17799,5500.0
17801,9868.0
17803,3190.0
17804,1406.0
17805,66.605823
17815,1965.555
17816,909.098919
17817,4600.0
17818,724.695652
17819,2066.666667
17820,375.0
17821,451.911111
17822,979.202247
17823,4280.0
17824,990.478632
17825,980.057971
17826,1106.480556
17827,628.090909
17828,1.0
17829,394.666667
17830,2701.923077
17838,21508.908
17839,15490.37
17840,845.78
17841,24463.927857
17842,25719.09
17850,193.636364
17851,8999.0
17859,32000.0
17860,18812.0
17862,1200.0
17863,61.58
17865,8500.0
17876,369.374069
17877,800.0
17879,15333.333333
17881,1200.0
17883,950.0
17890,5021.66
17897,2276.108889
17899,14000.0
17900,2217.463333
17904,675.15
17910,1826.8
17911,12.703563
17912,12.243442
17916,500.0
17917,45.333333
17924,1514.62
17926,24.581089
17927,108.364
17928,1273.170732
17929,1176.744186
17930,1200.0
17931,1505.405405
17932,1525.352113
17933,1479.069767
17934,500.0
17935,500.0
17936,509.375
17937,500.0
17938,500.0
17939,500.0
17940,500.0
17941,500.0
17942,514.285714
17943,500.0
17944,500.0
17945,508.695652
17946,500.0
17947,500.0
17948,509.090909
17949,526.315789
17950,500.0
17951,500.0
17952,500.0
17953,500.0
17954,500.0
17955,520.0
17956,500.0
17957,560.0
17958,500.0
17959,500.0
17960,500.0
17961,511.111111
17962,500.0
17963,511.904762
17964,500.0
17965,500.0
17966,500.0
17967,500.0
17968,55.775335
17969,372.991209
17971,1125.0
17973,157.769416
17974,629.473913
17975,417.0
17986,45.059859
17991,17.28
17997,289.519231
18001,2500.0
18002,2500.0
18003,216.273602
18004,996.932195
18005,7.920128
18006,9000.0
18019,30.0
18020,37.0
18021,37.0
18024,39.753715
18027,194.5
18028,622.2
18029,715.385714
18031,6756.0
18033,2041.666667
18034,50.0
18038,567.426327
18039,850.0
18041,5637.212727
18042,1200.0
18050,150.0
18051,150.0
18054,2000.0
18056,1254.545455
18061,410.0
18068,473.264826
18069,5.47807
18070,2.77
18072,800.0
18075,1.295425
18077,3800.0
18082,170.0
18083,400.0
18091,25.803125
18092,34.158689
18093,870.0
18096,899.504118
18099,721.514918
18102,1870.4
18103,3984.210526
18106,2095.252
18111,16.07
18112,400.0
18113,68.063852
18114,700.0
18120,988.23
18121,1229.01
18122,6.967249
18123,48.432
18124,1200.0
18126,372.0
18127,218.22
18130,17.090556
18132,50.284723
18134,13.815789
18135,350.0
18136,6000.0
18140,5308.871429
18141,7882.7
18145,14829.230769
18147,15016.963333
18148,15019.963333
18150,45.995333
18151,55.697568
18154,16.052333
18156,6.246053
18157,15.42
18165,206.25
18166,206.25
18168,130.0
18173,46.99463
18174,295.0
18175,180.0
18177,37.033333
18181,60.278
18183,19.0
18184,47.5
18185,95.0
18192,1400.0
18195,312.451111
18196,2900.0
18199,986.0
18206,19.078788
18209,4.5
18213,103.876868
18215,12000.0
18216,2500.0
18217,2619.7
18218,21.33
18219,9.5
18220,19.0
18221,47.5
18222,95.0
18224,324.092308
18225,85.75
18229,4.671429
18230,27.090051
18231,129.168448
18233,56.220769
18236,43.74
18237,1450.0
18238,833.675
18247,102.48
18250,51.8
18256,185.0
18257,3520.835
18258,541.67
18261,350.0
18265,55.548031
18266,13.396667
18270,1872.057143
18271,1358.522727
18272,52.65
18274,15000.0
18275,26702.570714
18276,23478.482308
18277,9230.0
18278,500.0
18279,2166.666667
18282,239.294872
18283,287.5
18285,830.555556
18286,900.0
18287,850.0
18291,24000.0
18292,892.882857
18293,7410.0
18295,63.455535
18296,55.26356
18297,134.157303
18301,414.303115
18302,13.177739
18305,0.0
18306,34.833077
18309,16382.455
18310,16382.455
18311,15264.444444
18315,105.928264
18317,328.7
18318,37.0
18319,193.8
18323,34.94
18324,36.07
18325,1097.295455
18326,17.221364
18327,25.0
18328,781.24375
18334,29.767442
18336,350.608696
18337,195.883088
18338,198.2375
18339,54000.0
18340,120000.0
18345,680.0
18346,17571.428571
18347,19088.571429
18348,477.172941
18349,4428.857143
18355,174.901176
18356,60.751553
18357,67.367
18359,34.4875
18360,9.5
18361,0.048793
18362,1303.956835
18363,23000.0
18365,1740.0
18368,210.0
18369,22.4
18372,58.33
18373,8.338125
18374,65.512126
18375,53.538462
18376,37.759029
18378,1097.2
18380,772.108696
18387,7.186364
18391,90.0
18392,2008.753455
18393,2910.667273
18403,12760.0
18404,49.629857
18410,3400.0
18411,884.217391
18413,16500.0
18415,19500.0
18417,1058.35375
18418,342.897273
18420,15660.0
18421,3500.0
18422,522.5
18424,1239.3
18427,82.987076
18431,54.198312
18436,938.63
18437,29.260408
18438,100.143182
18439,17.5
18440,8.67
18441,950.0
18442,1021.337
18444,133.076923
18445,8500.0
18447,13588.333333
18448,12237.5
18449,10200.0
18451,12374.99875
18452,12374.99875
18453,10500.0
18457,1800.0
18459,19226.340833
18466,1424.940734
18467,578.0
18474,7378.378919
18475,867.826957
18476,1800.0
18480,373.231222
18488,7.0
18489,2185.907273
18490,1147.353413
18492,33.561765
18494,20.57
18495,1067.393333
18498,15.952756
18499,16.574713
18500,15.538462
18501,14.711425
18502,16.992288
18503,17.028743
18504,18.149254
18505,3800.0
18511,644.444444
18512,286.5625
18519,81.732388
18520,418.530769
18527,183.927419
18530,51.0
18532,660.03
18537,136.956
18538,275.0
18542,1700.526316
18544,10232.142857
18545,147.371084
18546,10200.0
18552,22857.145714
18553,17500.0
18554,110000.0
18556,1391.81
18557,49.79625
18558,66.737456
18560,150.220029
18562,77.5
18563,32.105532
18564,7310.0
18565,2122.222222
18566,2500.0
18567,500.0
18568,90.264
18569,366.867725
18570,1600.0
18571,2000.0
18572,1662.068966
18573,1525.0
18574,527.083333
18575,2150.0
18576,26.786115
18577,26.782968
18578,54.0
18582,60.0
18586,6500.0
18598,585.225
18605,1146.283333
18606,862.17875
18608,2414.285714
18609,27.19
18610,233.135945
18611,53.89187
18612,25000.0
18613,30.047323
18614,1250.504605
18615,13512.4
18616,148.12973
18617,54.571429
18619,5000.0
18621,630.0
18622,35.0
18623,32.642344
18625,449999.99
18626,489.692574
18629,173.573312
18630,974.117647
18631,185.88685
18632,9800.0
18633,12000.0
18634,9800.0
18635,1800.0
18636,0.0
18637,0.0
18638,9799.6
18639,1377.728571
18640,1239.3
18641,3.398214
18642,50.0
18643,5000.0
18644,455.405368
18645,34.558704
18646,1155.667778
18647,25.0
18648,14.58
18649,397.638554
18650,99.165
18651,11.0
18652,49.523571
18653,95.23
18654,306.4
18655,84.428571
18657,25.667925
18658,20.0
18660,218.152083
18661,44.85
18662,40.65
18663,3.71
18664,302.74099
18665,2.947179
18666,5700.0
18667,23.026786
18668,18000.0
18669,10782.857143
18670,675.666667
18671,91.575
18672,13.759398
18673,135.72
18674,5000.0
18675,30.874074
18676,46.209167
18677,34.615385
18678,21.375
18679,47.22
18680,134.85
18681,5.83
18682,116.862169
18683,270.182857
18684,180.076087
18685,1109.333333
18686,2874.418605
18687,2992.708333
18688,3200.0
18689,8700.0
18690,612.93
18691,6680.0
18693,1.73
18694,262.286154
18695,17.5
18696,176.531579
18697,76.5
18700,57.142857
18701,81.0
18702,15000.0
18703,22.08
18704,3470.0
18705,6000.0
18706,44.848039
18707,26.92
18708,36.83
18709,28.089297
18711,70.175439
18712,0.0
18713,158.924121
18714,20.265645
18715,86.4
18716,149.400357
18717,17966.666667
18718,450.0
18719,8000.0
18721,9055.555556
18722,2460.0
18723,13625.0
18724,0.1
18725,26000.0
18726,127.548113
18727,1217.857143
18728,9.77
18729,158.33
18730,125.911111
18731,17.115
18732,120.0
18733,99.872857
18735,12.990612
18736,812.0
18738,5250.0
18739,17.411667
18741,373.441395
18742,69.35
18743,93.6
18744,3724.285714
18745,150.5
18756,10333.468
18757,10504.2
18759,32576.651667
18760,400.0
18761,5690.0
18762,1153.04878
18763,300.0
18766,1700.0
18767,9594.827586
18768,20802.857143
18769,13920.0
18771,0.05
18772,72.875
18773,650.0
18774,750.0
18775,2500.0
18776,2500.0
18777,2500.0
18778,50.0
18779,55.827411
18780,66.726667
18781,97.73913
18782,19.64
18783,71.02551
18784,180.0
18786,101.27451
18787,8.101954
18790,276.72
18791,381.78125
18793,250.0
18794,11600.0
18798,990.83
18799,2500.0
18800,1400.0
18801,17.571429
18802,626.556129
18803,644.311111
18804,85.75
18805,395.038148
18806,151.562154
18807,38.518519
18810,279.999633
18812,5.154471
18814,208.218057
18815,3.963072
18818,138.33
18823,40.431034
18825,794.706943
18826,131.0
18830,
18831,
18832,
18834,
18837,
18838,
18844,33.33
18848,207.71
18849,108.33
18850,43.394308
18851,106.25
18890,79.44375
18891,4898.148148
18892,1000.0
18894,70.0
18895,87.05
18896,99.81
18897,43.066087
18898,74.007726
18899,78.026364
18924,2000.0
18930,6500.0
18940,6500.0
18965,
18966,261.06093
18982,
18990,
19003,350000.0
19023,5500.0
19024,27.777813
19026,16.04878
19027,81.538462
19028,110.0
19029,1.113876
19030,87.315185
19032,120.0
19033,50.0
19036,2400.0
19064,700.0
19066,35000.0
19067,150.0
19068,150.0
19069,100.0
19070,100.0
19071,131.25
19072,37000.0
19073,38000.0
19074,59.182993
19075,72.756154
19076,106.120408
19077,130.475238
19078,145.133451
19079,300.0
19080,192.424848
19081,173.335
19082,5.427549
19083,10.33351
19084,16.115248
19086,10.317878
19089,10.361266
19135,
19150,50.0
19152,1000.0
19153,265.0
19154,120.0
19163,300.0
19165,252.960784
19179,85.016398
19180,45.336957
19181,43.917143
19182,5.581023
19183,37.5
19184,38.163462
19185,17.011548
19187,143.441667
19190,7.555705
19191,28.347601
19192,21.956986
19193,55.509524
19194,95.798954
19195,236.338843
19196,434.88809
19197,21.87019
19198,27.493773
19199,53.517375
19200,96.287671
19201,4600.0
19202,4800.0
19203,3040.0
19204,4150.0
19205,152.860621
19206,61.638909
19207,108.8875
19208,6.985133
19210,3.666875
19212,23.674783
19213,9.221511
19214,22.917647
19215,16.767273
19217,189.609106
19218,48.33
19219,1850.0
19220,547.718421
19223,2.778098
19225,459.588914
19226,6.406985
19227,104.04
19228,2403.981587
19229,6.72
19231,41.121036
19232,1609.404762
19233,4.17
19235,93.85235
19237,1.61
19238,20.0
19240,204.858757
19241,0.49
19242,2.729177
19243,6.943333
19245,19.76487
19246,220.760328
19247,3.973679
19248,453.379459
19249,56.525455
19250,320.689565
19251,20.297727
19252,42.5
19253,158.073125
19254,127.4
19255,320.0
19256,8.29
19273,194.132979
19274,17.501573
19275,37.529801
19276,108.408267
19278,243.828061
19279,97.672414
19281,30.0
19282,63.0
19284,348.670417
19314,17.78587
19322,5.414286
19330,171.881815
19333,87.0
19334,20.917395
19339,8887.5
19344,125.973347
19357,347.6
19369,11516.076667
19370,3094.230769
19372,1031.914286
19377,164.86375
19378,187.153846
19379,574.17
19381,405.0
19382,23.33
19383,5.462222
19384,26.074583
19388,3.033333
19391,712.333333
19392,180.0
19394,21.5676
19395,242.5
19398,321.0
19400,4.0
19406,7304.442174
19412,49.79
19415,19.718108
19416,140.0
19419,25.901786
19422,0.73
19423,48.454545
19425,18.317105
19430,908.111111
19432,18.883333
19433,4.5
19434,116.523188
19435,32000.0
19436,110230.0
19438,105.714286
19439,60.280526
19440,97.122632
19441,167.913043
19442,303.33
19453,58.473333
19454,109.545455
19456,459.92
19459,73.352941
19462,116.595952
19463,72.22
19464,17.759508
19480,3.0
19486,2.75
19488,79.2
19490,200.419048
19505,1.0
19508,250.0
19509,200.0
19512,10.751013
19514,177.857143
19515,40.6
19527,
19532,5000.0
19534,200.528947
19535,209.801829
19543,279.743115
19544,20000.0
19569,70.0
19571,181.0
19573,4500.0
19577,13.4308
19578,41.67
19586,193.795411
19590,2300.0
19625,65.0
19626,780.0
19645,4500.0
19646,169.230769
19647,19.983
19656,1.0
19660,69.185806
19666,8.428732
19673,95000.0
19702,60.247318
19703,311.388974
19704,66.387353
19709,73.789474
19714,16000.0
19729,6.305
19730,3.021667
19731,4.325
19732,5.4
19734,0.791667
19735,13.082286
19736,48.526471
19738,15.432188
19761,5.240625
19764,2500.0
19790,549.509889
19792,250.0
19793,2500.0
19795,200.0
19811,830.288462
19839,371.595238
19841,34.913043
19848,38.099189
19849,85.2
19850,41.586
19853,250.5
19866,16320.57
19867,18032.0
19868,17897.833333
19869,18085.666667
19870,18354.0
19871,18.33
19880,50.187727
19881,180.0
19884,34.982975
19886,44.385179
19917,11000.0
19919,4000.0
19926,1.0
19928,53.299627
19929,67.528736
19951,26.02
19964,162.0
19974,35.460428
20036,800.0
20042,5000.0
20043,7800.0
20051,2600.0
20054,45000.0
20058,1124.736842
20061,2620.111111
20081,0.0
20082,0.0
20083,0.0
20084,0.0
20085,0.0
20086,216.972577
20087,0.0
20097,60.970323
20098,31.970443
20117,58.928571
20164,45.0
20172,74.211399
20195,491.666667
20196,428.571028
20226,69.675676
20227,55.5
20234,1.0
20254,996.697286
20258,3626.315789
20259,3632.758621
20262,554.516129
20263,307800.0
20264,1620.0
20265,21187.666667
20267,2000.0
20270,130.052143
20275,7.131148
20277,23.1
20278,17.1375
20279,7.64
20322,45.0
20339,155.584615
20340,34.7
20341,27.503226
20344,40.0
20377,90.0
20385,1.0
20386,30.0
20393,1000.0
20412,580.0
20413,29.058519
20415,1677.78
20416,2380.954286
20417,350.0
20418,350.0
20419,1633.333333
20420,2916.666667
20421,2275.0
20422,141.363636
20423,90.0
20438,2600.0
20440,1925.0
20459,2.94
20460,25.0
20495,47.14
20505,123.647799
20518,89826.43
20519,99174.73
20520,53659.75
20521,59289.24
20531,629.411765
20545,23.295257
20547,15.45
20548,8000.0
20549,0.0
20550,18.866667
20551,47.166667
20552,94.333333
20558,2585.714286
20559,8.65
20587,152.0
20588,
20593,28000.0
20595,23666.666667
20605,
20606,
20608,121.45534
20613,34418.9
20614,34418.9
20615,34418.9
20616,18056.51
20617,18056.51
20618,15051.56
20619,30049.46
20620,11411.643333
20621,36891.083333
20622,46482.77
20623,5902.58
20624,8853.86
20627,277.459231
20650,12001.896667
20666,1387.047619
20667,49.132613
20681,
20693,9.433333
20697,
20698,
20705,3963.2643
20706,29.63
20708,71.67
20710,3500.0
20713,320.0
20727,136.454545
20731,535.0
20743,1095.0
20757,61.267941
20774,32000.0
20778,25.0
20780,54.193333
20797,850.0
20799,850.0
20800,850.0
20807,21995.0
20830,10830.0
20847,83.62175
20856,4141.2
20857,341.428571
20867,16100.0
20870,1304.7648
20907,19419.462
20931,5350.0
20932,510.0
20937,1200.0
20942,1110.799091
20952,12.28
20953,180.0
20963,400.0
21012,85.0
21040,612.941176
21041,2675.0
21042,287.105263
21043,516.0
21044,874.222222
21045,1101.0
21046,279.6
21114,1700.0
21115,1500.0
21116,380000.0
21117,1050000.0
21118,1450000.0
21119,270000.0
21120,1450000.0
21121,450000.0
21122,24000.0
21123,12500.0
21124,22500.0
21125,6500.0
21126,16500.0
21127,385000.0
21128,17800.0
21129,190000.0
21130,32000.0
21131,4750.0
21132,0.0
21154,4422.0
21155,849.0
21163,46.75
21164,20.618025
21176,1184.0
21178,3000.0
21179,113.60463
21180,73.934884
21185,3823.809524
21220,10127.5
21221,469.5
21222,5475.0
21223,9715.0
21224,11855.0
21225,6547.0
21226,181.2
21227,168.0
21228,241.5
21229,79.0
21230,244.705882
21241,748.506667
21242,1055.01
21243,953.0
21244,211.25
21258,3500.0
21259,956.666667
21260,4800.0
21261,4000.0
21262,3100.0
21263,3100.0
21264,2099.999091
21265,3100.001667
21266,3200.0
21267,3200.0
21268,2500.0
21269,2800.000385
21270,11600.0
21271,14400.0
21272,14400.0
21273,1096.0
21283,5.48855
21302,60.0
21303,4070.0
21328,868.75
21342,6148.66
21343,58.14
21344,299.25
21367,42495.0
21394,42.606667
21395,45.491667
21398,800.0
21401,480.0
21406,41.882821
21407,190.0
21408,90.0
21409,90.0
21413,300.0
21420,67.651515
21421,72.83871
21422,0.91
21423,27.5
21437,61.56
21438,280.55625
21439,141.7
21456,36.0
21495,120.0
21504,10.49
21505,934.285714
21506,105.998222
21507,53.653125
21508,600.0
21514,6.028493
21515,34.641975
21516,560.0
21517,3600.0
21518,3600.0
21519,137.0
21545,113.54
21546,226.334
21547,439.002
21548,112.5
21569,9.523636
21570,21270.4
21571,12627.692308
21572,
21573,
21574,
21581,8407.272727
21582,5770.0
21588,107.323944
21617,400.0
21638,9.4
21639,10.598
21642,106.774286
21647,14.0
21650,1045.19087
21657,1056.25
21658,599.355469
21659,1002.483333
21660,1866.666667
21687,824.166667
21688,2850.0
21700,300.0
21701,23.2
21702,666.128
21703,249.0
21704,551.666667
21705,51.67
21706,680.0
21727,120.0
21745,191.640263
21746,106.616687
21747,1480.0
21748,1218.8595
21749,333.007059
21755,3800.0
21769,130.331492
21770,3.0
21791,9.994221
21794,0.647059
21795,1350.0
21796,235.483871
21802,684.0
21805,1000.0
21809,1350.0
21810,1400.0
21813,3.0
21814,5.0
21815,7.0
21817,650.0
21822,4267.0
21823,3341.0
21842,115.759184
21896,4000.0
21924,1278.444444
21938,400.0
21939,91.43
21940,18.0
21941,32.0
21958,56.221667
21959,37.43
21963,12000.0
21999,49.59
22009,342.0
22023,10500.0
22092,10.741579
22093,10788.0
22094,10788.0
22095,2950.07
22100,739.0
22101,550.0
22102,48.24
22118,1050.0
22146,28.5
22147,1601.572327
22151,126.25
22159,16.930909
22167,13400.0
22169,1333.333333
22170,0.444444
22176,50.0
22177,290.0
22178,350.0
22179,361.111111
22180,349.166667
22181,371.666667
22182,330.0
22183,100.5
22188,32.49
22191,455.401786
22192,75.637895
22201,850.0
22211,12000.0
22217,24.7
22228,114.364333
22231,904.170274
22232,48.688929
22233,51.526333
22237,1025.0
22238,32.900833
22239,51.253134
22240,665.0
22241,63.0
22242,26.425946
22246,1364.846663
22249,202.5
22251,78.3
22258,12000.0
22259,4429.0
22336,858.4
22347,47.259792
22350,53.21
22351,36.246667
22352,183.88
22354,77.0
22358,576.67
22359,391.67
22360,201.9
22361,905.0
22362,39.643913
22366,2088.0
22367,3000.0
22368,2620.4
22373,435.977143
22376,300.0
22382,737.903226
22384,16500.0
22388,980.26
22391,16.2
22392,72.483254
22393,36.672368
22396,185000.0
22397,72000.0
22398,1000.44186
22399,18.0
22400,642.564103
22409,1522.55
22411,29227.373333
22412,8000.0
22413,350.0
22414,10000.0
22454,86.508
22455,254.9
22456,85.0
22457,199.297381
22458,317.741935
22459,117.5992
22464,6500.0
22465,18.0
22472,1133.22
22473,561.522143
22475,136.827037
22477,21.0025
22478,4363.636364
22485,20.25
22486,1000.0
22488,462.0
22489,48.766667
22490,3.833333
22491,9500.0
22492,97000.0
22497,113.714286
22498,30.23
22499,430.143333
22500,9.582857
22502,127.93
22529,735.0
22532,39000.0
22545,500.0
22546,500.0
22551,8955.0
22552,224.388889
22560,49.347826
22566,49.209611
22568,168.15
22571,49.5
22581,380000.0
22582,42000.0
22583,7500.0
22584,18500.0
22585,1000.8
22588,52.590494
22590,150.68
22591,44.85
22592,1450.0
22593,430.0
22594,460.0
22595,16500.0
22596,430.0
22597,6500.0
22598,1960.0
22600,944.49
22605,966.868421
22612,266.04878
22613,10005.0
22614,9995.0
22615,18995.0
22616,1480.121321
22641,5000.0
22642,30.41382
22643,160.0
22644,748.797514
22645,27.0
22646,28.5
22652,28071.615
22654,11000.0
22655,8000.0
22656,1000.0
22662,1237.142857
22669,1370.876364
22670,1890.0
22671,77.041883
22673,3900.0
22674,4556.25
22676,450.0
22683,79.903226
22693,38683.43625
22697,62.39
22698,14400.0
22699,14400.0
22726,39.119167
22727,35.23
22728,56.632174
22729,63.397273
22735,140.0
22736,345.0
22737,325.0
22738,7000.0
22740,39000.0
22745,230.0
22746,5000.0
22747,5000.0
22748,5000.0
22750,1392.0
22751,1350.0
22761,3067.49381
22762,285.0
22763,563.333333
22765,213.245
22766,390.071429
22767,65.492105
22768,87.764565
22769,973.8
22770,1951.142857
22773,1.013495
22774,940.0
22775,237.5
22776,471.875
22777,942.857143
22778,80.0
22779,80.0
22780,43.26
22784,330.0
22785,385.0
22786,144.0
22796,35000.0
22802,51.0
22807,2400.0
22809,64.272727
22835,2296.8
22844,3500.0
22845,1000.0
22854,25.268293
22867,35000.0
22899,2500.0
22918,41.6
22921,350.0
22947,15.83
22948,10.223529
22950,46.0
22955,416.015625
22974,40.679
23017,246.5
23018,281.01
23041,7800.0
23042,4916.666667
23050,18500.0
23051,18500.0
23052,16500.0
23055,33.456667
23056,50.037857
23057,550.0
23066,2800.0
23067,4983.333333
23092,2230.105263
23093,136.67
23094,1186.217842
23095,325.73
23115,4000.0
23126,1000.0
23127,1070.0
23128,5.33
23129,8.926
23131,400.0
23132,800.0
23138,1995.0
23139,39115.0
23140,39870.0
23157,675.0
23158,84.6
23187,2.515313
23225,2750000.0
23232,29.464
23239,20.63303
23255,150.0
23256,20.95
23262,20.1
23275,1500.0
23276,1211.764706
23277,2000.0
23309,33500.0
23314,350.0
23321,500.0
23329,63.0
23330,180.0
23331,398.0
23334,11000.0
23336,535.0
23337,224.0
23338,406.3
23339,24500.0
23340,6500.0
23341,285.0
23342,250.0
23345,573.484848
23354,9.75
23355,29995.0
23356,38995.0
23386,3500.0
23387,3750.0
23388,4000.0
23399,17.86
23403,117.3
23404,71.07
23405,11.805
23406,19.188462
23407,44.34
23408,56.34
23409,16.13
23410,22.018519
23411,599.347525
23414,907.359355
23417,171.035714
23418,43750.0
23420,18548.4
23424,77.833333
23431,314.202899
23435,432.244545
23436,1077.59
23458,556.2
23463,165.0
23464,37.559179
23465,38.175
23466,7373.396512
23467,20880.0
23468,349.142857
23469,15.754247
23484,28500.0
23493,265.0
23499,17342.0
23500,7540.0
23524,1972.0
23525,581.0625
23533,51.75
23534,24.535366
23536,877.8
23537,12.95
23538,50.91
23539,124.68
23540,63.125
23541,89.4
23542,80.833333
23543,49.33
23544,18.82
23545,200.0
23546,8.61
23547,40.63
23548,80.0
23549,7.940952
23572,7540.0
23573,7540.0
23574,12064.0
23575,13572.0
23576,13572.0
23587,15780.0
23588,28800.0
23589,24500.0
23590,8500.0
23591,18000.0
23592,21500.0
23593,8800.0
23599,446.733333
23621,20800.0
23651,3400.0
23652,9802.0
23653,13572.0
23654,4500.0
23658,41699.4
23659,57.88
23660,477.0
23661,638.4
23662,450.0
23663,450.0
23664,450.0
23665,450.0
23666,450.0
23667,450.0
23672,464.17
23673,106.25
23674,1042.5
23675,5008.333333
